,CD8_T_cells,CD4_T_cells,T_regulatory,NK_cells,B_cells,Macrophages_M1,Macrophages_M2,Dendritic_cells,Neutrophils,Mast_cells,Exhaustion,IFN_gamma
TCGA-E2-A574,-1.244521544482123,-1.81488674597389,-1.116608708567212,-1.5394616185800492,-1.0689743796640936,-0.47927662027572054,-1.5430020856694928,-1.0367376425755044,-0.6413498522551522,-1.5982322151346262,-1.3868466900835708,-0.6456541859879008
TCGA-A1-A0SG,-0.38482120634428774,0.3070425202079252,-0.20932882697341845,-0.433242993983196,2.428953277731431,-0.7653207939225256,-0.4913383236567331,0.08629423327241136,-0.8656761799311304,0.9810396683301043,-0.33483266062400147,-0.5838267969333797
TCGA-AO-A0J9,0.1023033515599796,-0.14320850437048852,-0.2439403938494701,0.10323700074424523,-0.509874012435611,-0.6316444489047803,-0.34888090899800256,-0.3509848408720176,-0.3867845562106648,-0.07011882227967174,0.06352540917162187,-0.4356448229495536
TCGA-A2-A3KD,-0.4982569091604809,0.34794697510477673,-0.18039095781122647,-0.7222334071655093,-0.3620269865599931,-0.1587707444897973,0.4301574685035691,0.023026541405815965,-0.43644181543774324,0.13591503899763865,-0.6990818093385034,-0.6342776249094789
TCGA-C8-A1HK,-0.0652053243241959,-0.40918433945429583,0.15795569578031074,-0.4330273637208252,-0.33658293831101105,-0.5143037975528525,-0.42846408452544,-1.0294779750911882,-0.5014388939248275,-1.2299851172691254,-0.20689409216137974,0.3273664105242761
TCGA-EW-A1P8,-0.22313786201143518,0.2488515457980902,0.6589325844618313,-0.5579327289230126,-0.43269105759281956,0.9278786744433061,0.2703409396100357,0.2468156428258755,0.6196373989333726,0.300354663334468,0.47755164050886084,0.17519930092977115
TCGA-BH-A0B4,-0.08409617727375981,-0.16955904910703493,-0.08484036349692221,-0.09366317572146368,-0.4311769220727055,-0.22813284599938916,-0.23595081845023028,-0.25962111610360483,-0.5878944798961757,0.31290616761052376,-0.22364479145875343,0.13391858848463478
TCGA-AO-A03M,1.2727837294821953,1.1502649841024688,1.1823143175035515,0.9518508761467424,1.0499751675444424,0.45650855355596714,0.5347013500529909,0.3020448003397824,0.014803352323895328,-0.2970665373954595,1.5602677640327554,1.7433896116131853
TCGA-EW-A424,-1.1296395863627464,-0.9570808529395586,-0.6857240198446015,-1.0269748550133566,-0.5185614990265248,-0.3600383190609124,-0.9326607451618342,-0.5050331857090847,-0.33469188528489174,0.21497099991820856,-0.8213831217598713,-1.0506973881454256
TCGA-BH-A0BL,1.3918241186718903,1.172160893750673,1.632135173309491,1.457768872471546,1.4445996829271421,0.902256623278959,0.7018943416761836,0.9160236811343002,0.7573119775305727,-0.3951355564340837,1.558973505636536,2.211510575204447
TCGA-BH-A0GZ,-0.928293424096552,-1.0440418049280327,-0.5224698579262953,-0.9108821495611471,-0.69566856550062,-0.6937736527746121,-0.9308564488288906,-0.9742844179736615,-0.10570782421118063,0.2652210005559948,-1.0854551789126785,-0.8349757630790724
TCGA-C8-A12Q,-0.2669797076684888,0.02231261790038972,0.6818260039715368,-0.5018944040244955,0.4184451847093376,-0.11086361543219612,0.2785025638939405,-0.2481619807334778,0.9675550913818368,-0.025473244006316852,0.07819785324101401,0.2077315274182223
TCGA-D8-A27I,0.6781972197777595,1.1954055777892576,0.1405274628495132,0.5413165461878211,0.9982500446513326,0.29648705136683384,0.4870018539224895,1.5122400845083328,0.12468873972580048,1.1471550196130311,0.5315170446510294,0.1784314987124741
TCGA-EW-A6S9,-1.1009976737079818,-0.4345523560578236,0.2343686919550451,-0.6482229442541086,0.04082384771629364,-0.1382784926455795,-0.2875531931063846,-0.7143184806353489,-0.5582340363693298,0.5885431368634418,-0.14200897746446547,0.3087143209236136
TCGA-AR-A24H,0.41333330609499264,0.6111841609736222,0.7978526670523625,0.009396176783980756,-0.40558952805526965,-0.0721550828181997,0.17036311834080659,-0.660243834213953,0.6088311590498342,-0.5454003648633902,0.8753401276604375,0.8887380737301027
TCGA-XX-A89A,0.661968288331783,0.9739579742056708,1.3092480587172248,0.083269720354042,0.2915056436559818,0.2566025967760961,1.0319234235431203,0.5097811505221067,0.46865840688756905,-0.6891227757166357,0.7943425042902896,0.5180655600063369
TCGA-E9-A5UO,-1.4133302550689726,-1.0477021711733885,-1.064870912347361,-1.1781982849247687,-0.9896357124719808,-0.7366489236014936,-0.9312815398979603,-1.421828020263618,-0.9143515907160342,-1.553407068234506,-1.4509596113945264,-0.9712127939767072
TCGA-BH-A18G,-0.2772612371510489,-0.8323496387447884,-0.17093976547537085,-0.1256730812260979,-1.004922395271074,-0.6925603615398933,-1.1120011386606905,-1.1477097341792797,0.785528328208093,-1.6476985772544552,-0.7965160451538599,-0.322892983980813
TCGA-E2-A1LB,-1.117979931896835,-0.8496354359527492,-0.2739539928839436,-1.1229810170504868,-0.7125448088897137,-0.6012599913572607,-1.032325257564878,-0.8126076559837644,-0.36218272555130876,-0.8392886792941368,-0.9852669846108318,-0.8085207949549237
TCGA-B6-A0IC,-1.662437464381604,-0.9757243684447847,-0.9777032972804499,-1.5355542115417986,-1.0441505621279341,-0.6480936688525393,-0.6494281768179695,-1.0010895850925827,-0.771326738495416,-1.3447957101203472,-1.3881279760790253,-1.0006240828772652
TCGA-E2-A15S,-0.9588657972807362,-1.2698499759440565,-0.7073480400583197,-1.0825197368733173,-0.9842103683001683,-0.9764742255098149,-0.5728066097340019,-1.161856325769769,-0.18154964899737738,-0.2956164492567925,-1.1776595291645007,-1.254554376924712
TCGA-GM-A3XG,-0.9499642044124954,-0.56558267272829,-0.6062437544124185,-0.8790238972057557,-0.3135167641589394,-0.6750424250339107,-1.0701227744652821,-0.11379209825351633,-0.40433339431484766,-0.7539190303246288,-0.8687088434083369,-1.005859963627474
TCGA-AR-A24S,-0.20407685675194162,0.9211219570410264,0.8577364737251291,0.18187183917455277,0.0863759792549724,0.66490143436521,1.358920386342058,0.5230861184735014,-0.042760605000536224,-0.06056766299699981,0.944316086538857,0.6130991459807384
